"ano","id_municipio","bioma","area_total","desmatado","populacao","bovinos","area_colhida_total","pib","precipitacao_media_anual","temperatura_media_anual","pib_per_capita"
2018,1507508,"Amazônia",1258.61376,937.5,13940,80304,422,122296000,4.16,26.12,8773.02725968436
2019,1507508,"Amazônia",1258.61376,942.8,13996,88100,422,133441000,4.28,24.95,9534.22406401829
2020,1507508,"Amazônia",1258.61376,947.6,14051,105280,422,163530000,NA,NA,11638.3175574692
2021,1507508,"Amazônia",1258.61376,953,14105,131830,422,186890000,NA,NA,13249.9113789436
2022,1507508,"Amazônia",1258.61376,957.8,13446,130550,422,NA,NA,NA,NA
2023,1507508,"Amazônia",1258.61376,961.1,NA,NA,NA,NA,NA,NA,NA
2004,1507607,"Amazônia",1101.90181,822.8,45832,34127,805,159574000,5.78,25.77,3481.71583173329
2005,1507607,"Amazônia",1101.90181,828.2,46649,42225,850,170546000,6.05,26.45,3655.94117773157
2006,1507607,"Amazônia",1101.90181,853.1,47599,43660,1108,180288000,6.59,26.21,3787.64259753356
2007,1507607,"Amazônia",1101.90181,860,42987,24914,1108,213276000,7.76,26.14,4961.40693698095
2008,1507607,"Amazônia",1101.90181,867.8,44532,27156,420,218275000,9.99,25.74,4901.53148297853
2009,1507607,"Amazônia",1101.90181,868.5,44818,37012,425,269050000,10.04,26.1,6003.1683698514
2010,1507607,"Amazônia",1101.90181,868.6,51567,36800,360,338330000,6.2,26.36,6560.97892062753
2011,1507607,"Amazônia",1101.90181,869.9,52350,36200,250,366872000,7.49,25.92,7008.06112702961
2012,1507607,"Amazônia",1101.90181,871.1,53108,37319,250,395579000,4.92,26.09,7448.57648565188
2013,1507607,"Amazônia",1101.90181,871.9,54417,38834,250,587290000,5.92,26.03,10792.3994340004
2014,1507607,"Amazônia",1101.90181,872.1,55191,41430,240,557171000,3.61,25.98,10095.3235128916
2015,1507607,"Amazônia",1101.90181,873.6,55942,45400,645,560272000,2.35,26.33,10015.2300597047
2016,1507607,"Amazônia",1101.90181,874.8,56667,42543,792,661640000,4.1,26.51,11675.9313180511
2017,1507607,"Amazônia",1101.90181,876.5,57364,28085,990,668061000,5.37,26,11645.9974897148
2018,1507607,"Amazônia",1101.90181,877.2,58328,43702,990,676117000,5.91,25.87,11591.636949664
2019,1507607,"Amazônia",1101.90181,877.4,58986,40166,1008,630231000,6.12,23.93,10684.4166412369
2020,1507607,"Amazônia",1101.90181,878.1,59632,37365,1008,723336000,NA,NA,12129.9973168768
2021,1507607,"Amazônia",1101.90181,878.9,60268,41610,1058,793139000,NA,NA,13160.2011017455
2022,1507607,"Amazônia",1101.90181,879.3,52810,46400,1383,NA,NA,NA,NA
2023,1507607,"Amazônia",1101.90181,879.4,NA,NA,NA,NA,NA,NA,NA
2004,1507706,"Amazônia",1641.83101,120,19114,NA,200,40439000,7.63,26.05,2115.67437480381
2005,1507706,"Amazônia",1641.83101,120.2,19379,377,50,45208000,6.27,26.74,2332.8345115847
2006,1507706,"Amazônia",1641.83101,120.2,19688,377,50,50285000,7.43,26.62,2554.09386428281
2007,1507706,"Amazônia",1641.83101,120.4,20500,165,50,56506000,6.08,26.77,2756.39024390244
2008,1507706,"Amazônia",1641.83101,120.4,21499,NA,50,64718000,7.39,26.34,3010.27954788595
2009,1507706,"Amazônia",1641.83101,120.9,21874,101,30,69926000,7.72,27,3196.76328060711
2010,1507706,"Amazônia",1641.83101,123,22904,111,30,98324000,5.97,26.96,4292.87460705554
2011,1507706,"Amazônia",1641.83101,123,23306,98,30,120634000,5.96,26.87,5176.09199347807
2012,1507706,"Amazônia",1641.83101,123.1,23696,98,NA,131520000,5.5,27.12,5550.30384875084
2013,1507706,"Amazônia",1641.83101,123.4,24363,90,NA,153981000,6.12,26.51,6320.28075360177
2014,1507706,"Amazônia",1641.83101,123.4,24768,93,NA,164857000,5.79,26.66,6656.04812661499
2015,1507706,"Amazônia",1641.83101,123.4,25161,79,1560,169416000,4.68,27.12,6733.27769166567
2016,1507706,"Amazônia",1641.83101,123.5,25540,70,2000,176914000,7.24,27.22,6926.93813625685
2017,1507706,"Amazônia",1641.83101,123.6,25904,69,5000,206893000,6.99,26.99,7986.91321803582
2018,1507706,"Amazônia",1641.83101,123.6,26301,56,5000,209187000,7.2,26.7,7953.57590966123
2019,1507706,"Amazônia",1641.83101,123.7,26640,49,5500,205414000,4.8,25.33,7710.73573573574
2020,1507706,"Amazônia",1641.83101,124.1,26974,54,5000,228689000,NA,NA,8478.12708534144
2021,1507706,"Amazônia",1641.83101,124.4,27302,50,5000,245028000,NA,NA,8974.72712621786
2022,1507706,"Amazônia",1641.83101,124.4,31336,70,6000,NA,NA,NA,NA
2023,1507706,"Amazônia",1641.83101,124.4,NA,NA,NA,NA,NA,NA,NA
2004,1507755,"Amazônia",1293.18996,1135.2,3048,195770,143,34437000,5.17,25.73,11298.2283464567
2005,1507755,"Amazônia",1293.18996,1141.4,2911,190417,143,35459000,3.32,26.3,12181.0374441773
2006,1507755,"Amazônia",1293.18996,1143.7,2752,171303,140,37148000,4.96,25.79,13498.5465116279
2007,1507755,"Amazônia",1293.18996,1147.7,5117,187872,150,45340000,3.53,25.76,8860.66054328708
2008,1507755,"Amazônia",1293.18996,1148.1,5444,175341,150,44114000,5.33,25.63,8103.23291697281
2009,1507755,"Amazônia",1293.18996,1148.1,5609,176445,150,53166000,5.51,25.68,9478.69495453735
2010,1507755,"Amazônia",1293.18996,1148.2,5047,136323,140,54126000,3.86,26.39,10724.3907271647
2011,1507755,"Amazônia",1293.18996,1148.2,5143,128891,174,62948000,4.9,25.96,12239.5489014194
2012,1507755,"Amazônia",1293.18996,1148.2,5236,145035,157,52925000,3.46,25.9,10107.9067990833
2013,1507755,"Amazônia",1293.18996,1148.2,5395,125384,177,74711000,3.46,25.72,13848.1927710843
2014,1507755,"Amazônia",1293.18996,1148.2,5492,143140,60,80247000,3.16,25.59,14611.6168973052
2015,1507755,"Amazônia",1293.18996,1149.1,5587,152077,26,89659000,2.07,26.03,16047.7895113657
2016,1507755,"Amazônia",1293.18996,1150.1,5678,152654,20,96808000,3.2,26.14,17049.6653751321
2017,1507755,"Amazônia",1293.18996,1153.9,5766,156093,10,108012000,3.64,26,18732.570239334
2018,1507755,"Amazônia",1293.18996,1156.1,5849,155754,10,99547000,4.2,25.43,17019.4905111985
2019,1507755,"Amazônia",1293.18996,1160.5,5930,163086,10,105981000,3.98,24.07,17872.0067453626
2020,1507755,"Amazônia",1293.18996,1164.3,6009,161094,12,114448000,NA,NA,19046.0975203861
2021,1507755,"Amazônia",1293.18996,1165.8,6088,165633,12,141176000,NA,NA,23189.2247043364
2022,1507755,"Amazônia",1293.18996,1167.6,5295,168984,13,NA,NA,NA,NA
2023,1507755,"Amazônia",1293.18996,1168,NA,NA,NA,NA,NA,NA,NA
2004,1507805,"Amazônia",14307.14071,479,11826,36546,817,32130000,5.66,26.1,2716.89497716895
2005,1507805,"Amazônia",14307.14071,535.4,11113,45432,637,38581000,6.84,26.67,3471.69981103212
2006,1507805,"Amazônia",14307.14071,576.5,10285,57396,618,43984000,7.28,26.29,4276.51920272241
2007,1507805,"Amazônia",14307.14071,636.1,14302,60899,666,59516000,6.15,26.27,4161.37603132429
2008,1507805,"Amazônia",14307.14071,650.9,14566,48105,690,53209000,6.61,26.12,3652.9589454895
2009,1507805,"Amazônia",14307.14071,654.6,14434,52427,690,53904000,7.02,26.37,3734.51572675627
2010,1507805,"Amazônia",14307.14071,682.9,13045,44467,669,57736000,5.23,26.74,4425.91031046378
2011,1507805,"Amazônia",14307.14071,783.4,12840,57029,712,67804000,5.33,26.08,5280.68535825545
2012,1507805,"Amazônia",14307.14071,802.6,12641,64208,1808,74027000,4.98,26.32,5856.10315639585
2013,1507805,"Amazônia",14307.14071,817.1,12331,68790,2243,95153000,6.07,26.38,7716.56799935123
2014,1507805,"Amazônia",14307.14071,845.3,12075,70379,1985,98045000,5.13,26.25,8119.66873706004
2015,1507805,"Amazônia",14307.14071,903.9,11827,73405,1755,113430000,4.27,26.71,9590.76688932104
2016,1507805,"Amazônia",14307.14071,972.1,11587,71425,2395,119237000,6.33,26.6,10290.5842754811
2017,1507805,"Amazônia",14307.14071,1070.8,11357,70300,2395,126968000,3.45,26.3,11179.7129523642
2018,1507805,"Amazônia",14307.14071,1120.3,11839,79920,2395,135520000,3.53,26.27,11446.912746009
2019,1507805,"Amazônia",14307.14071,1448.5,11658,80557,4818,162893000,5.59,26.12,13972.6368159204
2020,1507805,"Amazônia",14307.14071,1596.1,11480,97653,4811,199567000,NA,NA,17383.8850174216
2021,1507805,"Amazônia",14307.14071,1708.4,11305,116862,5525,246281000,NA,NA,21785.1393188854
2022,1507805,"Amazônia",14307.14071,1830.4,22651,137302,5066,NA,NA,NA,NA
2023,1507805,"Amazônia",14307.14071,1903.1,NA,NA,NA,NA,NA,NA,NA
2004,1507904,"Amazônia",2820.20469,32.7,21270,19735,120,50981000,8.1,26.08,2396.85002350729
2005,1507904,"Amazônia",2820.20469,32.7,21510,93197,146,56817000,6.31,26.81,2641.42259414226
2006,1507904,"Amazônia",2820.20469,33,21789,30227,160,59247000,8.15,26.58,2719.12432878976
2007,1507904,"Amazônia",2820.20469,33.1,21395,30378,180,63710000,5.88,26.58,2977.79855106333
2008,1507904,"Amazônia",2820.20469,33.1,22244,30530,180,67988000,7.74,26.31,3056.46466462866
2009,1507904,"Amazônia",2820.20469,33.3,22459,30683,180,77073000,9.14,26.55,3431.7200231533
2010,1507904,"Amazônia",2820.20469,34.1,23001,30836,150,86847000,6.58,26.91,3775.79235685405
2011,1507904,"Amazônia",2820.20469,34.1,23235,31624,150,97767000,8.79,26.49,4207.74693350549
2012,1507904,"Amazônia",2820.20469,34.1,23461,34136,150,137858000,6.74,26.63,5876.04961425344
2013,1507904,"Amazônia",2820.20469,34.1,23861,53654,70,135446000,6.69,26.56,5676.45949457273
2014,1507904,"Amazônia",2820.20469,34.1,24076,36890,70,146652000,8.07,26.42,6091.21116464529
2015,1507904,"Amazônia",2820.20469,34.4,24286,39897,60,165410000,5.39,26.82,6810.91987153092
2016,1507904,"Amazônia",2820.20469,34.4,24488,36865,50,179866000,6.63,27.05,7345.06697157792
2017,1507904,"Amazônia",2820.20469,34.9,24682,35789,125,175016000,7.99,26.55,7090.83542662669
2018,1507904,"Amazônia",2820.20469,35,25181,36198,125,188033000,5.86,26.27,7467.25705889361
2019,1507904,"Amazônia",2820.20469,35,25374,35728,110,197182000,4.55,26.12,7771.02545913139
2020,1507904,"Amazônia",2820.20469,35,25565,36130,125,217632000,NA,NA,8512.88871504009
2021,1507904,"Amazônia",2820.20469,35,25752,39890,115,241803000,NA,NA,9389.67847157502
2022,1507904,"Amazônia",2820.20469,35,24183,38400,100,NA,NA,NA,NA
2023,1507904,"Amazônia",2820.20469,35,NA,NA,NA,NA,NA,NA,NA
2004,1507953,"Amazônia",4431.73871,1783,49412,90362,17588,233835000,5.65,26.18,4732.35246498826
2005,1507953,"Amazônia",4431.73871,1911.6,51421,99584,17837,249857000,5.74,27.15,4859.04591509306
2006,1507953,"Amazônia",4431.73871,1950.6,53755,99850,20743,255758000,7.87,26.98,4757.84578178774
2007,1507953,"Amazônia",4431.73871,2008.1,64281,53500,17731,269941000,5.72,27.21,4199.39017750191
2008,1507953,"Amazônia",4431.73871,2080,69581,93863,17661,313599000,6.03,26.56,4506.96310774493
2009,1507953,"Amazônia",4431.73871,2096.2,72720,89929,17661,351479000,5.88,27.15,4833.3195819582
2010,1507953,"Amazônia",4431.73871,2144.8,79297,80354,20212,422201000,5.35,27.31,5324.29978435502
2011,1507953,"Amazônia",4431.73871,2163.8,82433,83824,21726,492292000,7.77,26.86,5972.02576637997
2012,1507953,"Amazônia",4431.73871,2172.8,85468,83470,20220,508561000,6.1,27.13,5950.30888753686
2013,1507953,"Amazônia",4431.73871,2206.1,90552,63,20205,620710000,6.35,26.56,6854.73540065377
2014,1507953,"Amazônia",4431.73871,2216,93906,80804,20225,744110000,3.64,26.68,7923.98781760484
2015,1507953,"Amazônia",4431.73871,2222.7,97161,74987,20435,789823000,3.02,27.25,8129.01266969257
2016,1507953,"Amazônia",4431.73871,2236.4,100300,83175,20435,874419000,5.14,27.2,8718.03589232303
2017,1507953,"Amazônia",4431.73871,2250.2,103321,78683,20440,846793000,2.9,26.78,8195.74917006223
2018,1507953,"Amazônia",4431.73871,2263.8,103664,79557,48684,897544000,5,26.64,8658.2034264547
2019,1507953,"Amazônia",4431.73871,2283.8,106339,85986,61840,949052000,5.87,24.41,8924.77830335061
2020,1507953,"Amazônia",4431.73871,2321.3,108969,86100,61830,1078163000,NA,NA,9894.21762152539
2021,1507953,"Amazônia",4431.73871,2360.7,111554,86300,61830,1291722000,NA,NA,11579.342739839
2022,1507953,"Amazônia",4431.73871,2385.4,84206,86500,61830,NA,NA,NA,NA
2023,1507953,"Amazônia",4431.73871,2421,NA,NA,NA,NA,NA,NA,NA
2004,1507961,"Amazônia",202.82734,162,9842,5320,175,17545000,7.02,26.08,1782.66612477139
2005,1507961,"Amazônia",202.82734,162.3,10132,6930,191,19632000,7.42,26.6,1937.62337149625
2006,1507961,"Amazônia",202.82734,165,10468,7134,181,21464000,7.82,26.39,2050.43943446695
2007,1507961,"Amazônia",202.82734,165.5,9861,5382,180,24939000,8.01,26.44,2529.05384849407
2008,1507961,"Amazônia",202.82734,166.8,10372,5390,110,27573000,12.42,26.08,2658.40725028924
2009,1507961,"Amazônia",202.82734,166.9,10580,4102,102,31471000,10.83,26.31,2974.57466918715
2010,1507961,"Amazônia",202.82734,167.3,10262,3768,92,34897000,6.98,26.68,3400.60417072695
2011,1507961,"Amazônia",202.82734,167.5,10416,3816,188,40006000,8.15,26.28,3840.82181259601
2012,1507961,"Amazônia",202.82734,167.9,10565,3039,188,40539000,5,26.4,3837.1036441079
2013,1507961,"Amazônia",202.82734,168,10822,4311,178,63335000,4.05,26.35,5852.43023470708
2014,1507961,"Amazônia",202.82734,168.2,10973,4838,178,57009000,4.68,26.24,5195.38868130867
2015,1507961,"Amazônia",202.82734,168.2,11120,4912,738,63158000,3.48,26.52,5679.67625899281
2016,1507961,"Amazônia",202.82734,168.5,11262,4284,444,68169000,4.63,26.75,6053.01012253596
2017,1507961,"Amazônia",202.82734,168.5,11399,2056,242,71819000,4.82,26.37,6300.46495306606
2018,1507961,"Amazônia",202.82734,168.8,11591,3390,379,70380000,6.48,26.11,6071.9523768441
2019,1507961,"Amazônia",202.82734,169,11720,3212,384,71267000,5.73,23.67,6080.80204778157
2020,1507961,"Amazônia",202.82734,169.2,11847,4548,384,77180000,NA,NA,6514.72946737571
2021,1507961,"Amazônia",202.82734,169.3,11971,4615,484,83046000,NA,NA,6937.26505722162
2022,1507961,"Amazônia",202.82734,169.4,10404,5641,746,NA,NA,NA,NA
2023,1507961,"Amazônia",202.82734,169.7,NA,NA,NA,NA,NA,NA,NA
2004,1507979,"Amazônia",1894.50034,314.1,16601,50000,83,33666000,5.14,25.79,2027.95012348654
2005,1507979,"Amazônia",1894.50034,320.4,16968,52000,83,37621000,6.51,26.5,2217.17350306459
2006,1507979,"Amazônia",1894.50034,322.8,17395,35000,101,40659000,7.09,26.43,2337.39580339178
2007,1507979,"Amazônia",1894.50034,326.6,15316,40000,99,40049000,6.15,26.56,2614.84721859493
2008,1507979,"Amazônia",1894.50034,332.2,15885,47178,67,48418000,6.96,25.88,3048.03273528486
2009,1507979,"Amazônia",1894.50034,336.3,16004,39157,23,55889000,6.18,26.83,3492.18945263684
2010,1507979,"Amazônia",1894.50034,340.5,16949,38373,20,71984000,5.45,26.78,4247.09422384801
2011,1507979,"Amazônia",1894.50034,341.9,17130,25000,9,76490000,6.67,26.2,4465.26561587858
2012,1507979,"Amazônia",1894.50034,342.5,17305,27325,8,346022000,4.76,26.37,19995.4926321872
2013,1507979,"Amazônia",1894.50034,345.5,17614,36672,6,304290000,5.93,26.3,17275.4627001249
2014,1507979,"Amazônia",1894.50034,349.4,17783,35419,7,399837000,4.84,26.71,22484.2265084631
2015,1507979,"Amazônia",1894.50034,354,17946,30133,17,484668000,3.83,27.54,27007.0210631896
2016,1507979,"Amazônia",1894.50034,357,18105,33442,16,458707000,3.91,26.92,25335.929301298
2017,1507979,"Amazônia",1894.50034,359.2,18257,36177,10,527426000,3.27,26.49,28888.974092129
2018,1507979,"Amazônia",1894.50034,360.6,18619,29557,9,510355000,4.22,26.09,27410.4409474193
2019,1507979,"Amazônia",1894.50034,365.2,18769,28466,11,470503000,3.28,26.17,25068.0910011189
2020,1507979,"Amazônia",1894.50034,368,18917,29341,9,433503000,NA,NA,22916.0543426548
2021,1507979,"Amazônia",1894.50034,371.9,19063,32706,8,519541000,NA,NA,27253.8949798038
2022,1507979,"Amazônia",1894.50034,376.8,18804,33500,10,NA,NA,NA,NA
2023,1507979,"Amazônia",1894.50034,382.4,NA,NA,NA,NA,NA,NA,NA
2004,1508001,"Amazônia",5141.68195,2731.5,50382,140268,6801,179081000,6.68,25.71,3554.46389583581
2005,1508001,"Amazônia",5141.68195,2794.1,50951,149572,8755,206928000,7.08,26.61,4061.3138113089
2006,1508001,"Amazônia",5141.68195,2808.9,51612,157000,11055,235813000,8.1,26.48,4568.95683174456
2007,1508001,"Amazônia",5141.68195,2841.2,47081,132623,11553,259295000,6.93,26.51,5507.42337673371
2008,1508001,"Amazônia",5141.68195,2877.2,48522,165000,12653,290824000,7.26,25.94,5993.65236387618
2009,1508001,"Amazônia",5141.68195,2891,48607,110080,8838,285637000,7.42,26.44,5876.45812331557
2010,1508001,"Amazônia",5141.68195,2926.9,56518,116021,9585,335913000,6.02,26.5,5943.46933720231
2011,1508001,"Amazônia",5141.68195,2933.2,57228,108214,9785,397127000,7.96,26.08,6939.3828195988
2012,1508001,"Amazônia",5141.68195,2934.2,57914,110739,9580,435061000,6.25,26.32,7512.19048934627
2013,1508001,"Amazônia",5141.68195,2947.8,59112,94385,8362,469054000,5.84,26.03,7935.00473677088
2014,1508001,"Amazônia",5141.68195,2955.5,59795,99782,7745,515999000,4.63,26.07,8629.46734676812
2015,1508001,"Amazônia",5141.68195,2960.4,60456,100550,16325,557048000,3.84,26.55,9214.10612676988
2016,1508001,"Amazônia",5141.68195,2967.7,61095,101641,18925,643689000,5.19,26.64,10535.8703658237
2017,1508001,"Amazônia",5141.68195,2979.2,61709,95471,19655,639412000,3.02,26.09,10361.7300555835
2018,1508001,"Amazônia",5141.68195,2995.7,62854,99534,45364,667658000,5.46,26,10622.3629363286
2019,1508001,"Amazônia",5141.68195,3009.2,63447,105335,46134,710991000,6.57,24.14,11206.0617523287
2020,1508001,"Amazônia",5141.68195,3025.2,64030,116686,45924,816244000,NA,NA,12747.836951429
2021,1508001,"Amazônia",5141.68195,3048.1,64604,126689,45924,1040635000,NA,NA,16107.9035353848
2022,1508001,"Amazônia",5141.68195,3070.6,76055,136667,45924,NA,NA,NA,NA
2023,1508001,"Amazônia",5141.68195,3085.5,NA,NA,NA,NA,NA,NA,NA
2004,1508035,"Amazônia",864.69469,455.7,25857,12800,1144,45127000,6.79,25.53,1745.25273620296
2005,1508035,"Amazônia",864.69469,459,26427,16207,1164,50207000,5,25.97,1899.83728762251
2006,1508035,"Amazônia",864.69469,460.1,27090,15127,1177,60020000,5.58,25.77,2215.5777039498
2007,1508035,"Amazônia",864.69469,460.1,26129,28597,1235,74627000,6.85,25.83,2856.09858777603
2008,1508035,"Amazônia",864.69469,462,27374,25199,1228,82601000,9.25,25.44,3017.49835610433
2009,1508035,"Amazônia",864.69469,466.2,27825,10845,1164,79575000,9.54,25.64,2859.83827493261
2010,1508035,"Amazônia",864.69469,466.3,27455,10330,1075,95703000,5.73,26.09,3485.81314878893
2011,1508035,"Amazônia",864.69469,466.6,27817,10489,1058,116061000,7.2,25.63,4172.30470575547
2012,1508035,"Amazônia",864.69469,466.6,28167,11169,1058,133834000,3.83,25.77,4751.44672844108
2013,1508035,"Amazônia",864.69469,466.6,28775,11308,553,181179000,3.71,25.84,6296.40312771503
2014,1508035,"Amazônia",864.69469,467.1,29125,11323,250,187888000,4.15,25.7,6451.09012875537
2015,1508035,"Amazônia",864.69469,467.4,29465,10086,117,187974000,3.57,25.85,6379.56898014594
2016,1508035,"Amazônia",864.69469,467.4,29793,10186,737,231943000,4.39,26.08,7785.15087436646
2017,1508035,"Amazônia",864.69469,467.8,30108,10201,684,248331000,6.18,25.68,8248.00717417298
2018,1508035,"Amazônia",864.69469,468,30656,10064,254,215620000,6.12,25.54,7033.53340292276
2019,1508035,"Amazônia",864.69469,468.4,30959,9635,274,231424000,4.14,23.8,7475.17684679738
2020,1508035,"Amazônia",864.69469,468.5,31257,12740,292,295860000,NA,NA,9465.3997504559
2021,1508035,"Amazônia",864.69469,468.8,31549,15114,246,285330000,NA,NA,9044.02675203651
2022,1508035,"Amazônia",864.69469,468.8,28015,14117,246,NA,NA,NA,NA
2023,1508035,"Amazônia",864.69469,469.8,NA,NA,NA,NA,NA,NA,NA
2004,1508050,"Amazônia",11991.79468,816,16801,36686,3344,56693000,5.4,25.32,3374.3824772335
2005,1508050,"Amazônia",11991.79468,866.6,17305,44053,3743,56883000,4.99,25.79,3287.08465761341
2006,1508050,"Amazônia",11991.79468,905.5,17892,53815,3358,66106000,5.34,25.59,3694.72389894925
2007,1508050,"Amazônia",11991.79468,972.1,16097,68497,3358,77592000,5.61,25.92,4820.27707026154
2008,1508050,"Amazônia",11991.79468,1014.4,16860,46972,3352,80252000,4.88,25.66,4759.90510083037
2009,1508050,"Amazônia",11991.79468,1051.3,17134,65262,3235,89038000,5.45,26.07,5196.56822691724
2010,1508050,"Amazônia",11991.79468,1078,16875,77972,3955,103515000,5.5,26.35,6134.22222222222
2011,1508050,"Amazônia",11991.79468,1127.6,17092,86865,4042,133523000,6.91,25.91,7812.01731804353
2012,1508050,"Amazônia",11991.79468,1169.8,17303,86478,4232,155088000,5.42,25.68,8963.06998786338
2013,1508050,"Amazônia",11991.79468,1212.3,17670,96839,3920,201240000,5.88,25.87,11388.7945670628
2014,1508050,"Amazônia",11991.79468,1256.2,17880,96562,2967,212127000,5.26,25.99,11863.9261744966
2015,1508050,"Amazônia",11991.79468,1281.1,18084,95934,3127,226746000,2.87,26.43,12538.4870603849
